There is really nothing for me at postinos, hope your experience is better	///////1.0///////Negative///////
I got food poisoning here at the buffet.	///////1.0///////Negative///////
They brought a fresh batch of fries and I was thinking yay something warm but no!	///////1.0///////Negative///////
What SHOULD have been a hilarious, yummy Christmas Eve dinner to remember was the biggest fail of the entire trip for us.	///////1.0///////Negative///////
Needless to say, I won't be going back anytime soon.	///////-0.37880839407444///////Negative///////
This place is disgusting!	///////0.0///////Negative///////
Every time I eat here, I see caring teamwork to a professional degree.	///////1.0///////Positive///////
The RI style calamari was a joke.	///////0.0///////Negative///////
However, there was so much garlic in the fondue, it was barely edible.	///////1.0///////Negative///////
I could barely stomach the meal, but didn't complain because it was a business lunch.	///////0.0///////Negative///////
It was so bad, I had lost the heart to finish it.	///////-0.33623579144477844///////Negative///////
It also took her forever to bring us the check when we asked for it.	///////1.0///////Negative///////
We aren't ones to make a scene at restaurants but I just don't get it...definitely lost the love after this one!	///////1.0///////Negative///////
Disappointing experience.	///////0.0///////Negative///////
The food is about on par with Denny's, which is to say, not good at all.	///////-0.456087376922369///////Negative///////
If you want to wait for mediocre food and downright terrible service, then this is the place for you.	///////0.0///////Negative///////
WAAAAAAyyyyyyyyyy over rated is all I am saying.	///////1.0///////Negative///////
We won't be going back.	///////0.0///////Negative///////
The place was fairly clean but the food simply wasn't worth it.	///////1.0///////Negative///////
This place lacked style!!	///////0.0///////Negative///////
The sangria was about half of a glass wine full and was $12, ridiculous.	///////1.0///////Negative///////
Don't bother coming here.	///////1.0///////Negative///////
The meat was pretty dry, I had the sliced brisket and pulled pork.	///////1.0///////Negative///////
The building itself seems pretty neat; the bathroom is pretty trippy, but I wouldn't eat here again.	///////0.3214348554611206///////Negative///////
It was equally awful.	///////0.0///////Negative///////
Probably not in a hurry to go back.	///////1.0///////Negative///////
very slow at seating even with reservation.	///////-0.4562865011394024///////Negative///////
Not good by any stretch of the imagination.	///////0.0///////Negative///////
The cashew cream sauce was bland and the vegetables were undercooked.	///////0.0///////Negative///////
The chipolte ranch dipping sause was tasteless, seemed thin and watered down with no heat.	///////0.0///////Negative///////
It was a bit too sweet, not really spicy enough, and lacked flavor.	///////-0.03274136781692505///////Negative///////
I was VERY disappointed!!	///////0.0///////Negative///////
This place is horrible and way overpriced.	///////0.0///////Negative///////
Maybe it's just their Vegetarian fare, but I've been twice and I thought it was average at best.	///////1.0///////Negative///////
It wasn't busy at all and now we know why.	///////1.0///////Negative///////
The tables outside are also dirty a lot of the time and the workers are not always friendly and helpful with the menu.	///////0.0///////Negative///////
The ambiance here did not feel like a buffet setting, but more of a douchey indoor garden for tea and biscuits.	///////-0.304041251540184///////Negative///////
Con: spotty service.	///////0.0///////Negative///////
The fries were not hot, and neither was my burger.	///////0.0///////Negative///////
But then they came back cold.	///////1.0///////Negative///////
Then our food came out, disappointment ensued.	///////1.0///////Negative///////
The real disappointment was our waiter.	///////1.0///////Negative///////
My husband said she was very rude... did not even apologize for the bad food or anything.	///////-0.4086240082979202///////Negative///////
The only reason to eat here would be to fill up before a night of binge drinking just to get some carbs in your stomach.	///////1.0///////Negative///////
Insults, profound deuchebaggery, and had to go outside for a smoke break while serving just to solidify it.	///////1.0///////Negative///////
If someone orders two tacos don't' you think it may be part of customer service to ask if it is combo or ala cart?	///////1.0///////Negative///////
She was quite disappointed although some blame needs to be placed at her door.	///////-0.45972801372408867///////Negative///////
After all the rave reviews I couldn't wait to eat here......what a disappointment!	///////1.0///////Negative///////
Del Taco is pretty nasty and should be avoided if possible.	///////0.0///////Negative///////
It's NOT hard to make a decent hamburger.	///////1.0///////Negative///////
But I don't like it.	///////0.0///////Negative///////
Hell no will I go back	///////0.0///////Negative///////
We've have gotten a much better service from the pizza place next door than the services we received from this restaurant.	///////1.0///////Negative///////
I don't know what the big deal is about this place, but I won't be back "ya'all".	///////-0.11809191107749939///////Negative///////
I immediately said I wanted to talk to the manager but I did not want to talk to the guy who was doing shots of fireball behind the bar.	///////0.0///////Negative///////
The ambiance isn't much better.	///////0.0///////Negative///////
Unfortunately, it only set us up for disapppointment with our entrees.	///////1.0///////Negative///////
The food wasn't good.	///////0.0///////Negative///////
Your servers suck, wait, correction, our server Heimer sucked.	///////0.0///////Negative///////
What happened next was pretty....off putting.	///////1.0///////Negative///////
too bad cause I know it's family owned, I really wanted to like this place.	///////-0.28401170670986176///////Negative///////
Overpriced for what you are getting.	///////1.0///////Negative///////
I vomited in the bathroom mid lunch.	///////-0.002065211534500122///////Negative///////
I kept looking at the time and it had soon become 35 minutes, yet still no food.	///////1.0///////Negative///////
I have been to very few places to eat that under no circumstances would I ever return to, and this tops the list.	///////-0.4314907491207123///////Negative///////
We started with the tuna sashimi which was brownish in color and obviously wasn't fresh.	///////-0.09257608652114868///////Negative///////
Food was below average.	///////0.0///////Negative///////
It sure does beat the nachos at the movies but I would expect a little bit more coming from a restaurant.	///////-0.3645443916320801///////Negative///////
All in all, Ha Long Bay was a bit of a flop.	///////0.0///////Negative///////
The problem I have is that they charge $11.99 for a sandwich that is no bigger than a Subway sub (which offers better and more amount of vegetables).	///////1.0///////Negative///////
Shrimp- When I unwrapped it (I live only 1/2 a mile from Brushfire) it was literally ice cold.	///////0.0///////Negative///////
It lacked flavor, seemed undercooked, and dry.	///////-0.1876761019229889///////Negative///////
It really is impressive that the place hasn't closed down.	///////0.2983478307723999///////Negative///////
I would avoid this place if you are staying in the Mirage.	///////0.0///////Negative///////
The refried beans that came with my meal were dried out and crusty and the food was bland.	///////-0.24384814500808716///////Negative///////
Spend your money and time some place else.	///////1.0///////Negative///////
A lady at the table next to us found a live green caterpillar In her salad.	///////-0.27988356351852417///////Negative///////
the presentation of the food was awful.	///////0.0///////Negative///////
I can't tell you how disappointed I was.	///////-0.42231325060129166///////Negative///////
I think food should have flavor and texture and both were lacking.	///////0.0///////Negative///////
Appetite instantly gone.	///////1.0///////Negative///////
Overall I was not impressed and would not go back.	///////0.0///////Negative///////
The whole experience was underwhelming, and I think we'll just go to Ninja Sushi next time.	///////1.0///////Negative///////
Then, as if I hadn't wasted enough of my life there, they poured salt in the wound by drawing out the time it took to bring the check.	///////1.0///////Negative///////
